Time,Velocity,Projectile,Angle,Laminate,Residual Velcity
0.000210015,550,Round,0,PF,360.5757751
0.000240009,550,Round,0,PF,360.1980286
0.000270003,550,Round,0,PF,360.0959167
0.0003,550,Round,0,PF,357.8771973
0.000330009,550,Round,0,PF,357.2073059
0.000360011,550,Round,0,PF,353.2019653
0.000390003,550,Round,0,PF,353.2941284
0.00042001,550,Round,0,PF,353.6498108
0.00045001,550,Round,0,PF,353.998291
0.000480009,550,Round,0,PF,354.2964783
0.000510004,550,Round,0,PF,354.6347046
0.000540008,550,Round,0,PF,354.8289795
0.000570013,550,Round,0,PF,354.9320984
0.0006,550,Round,0,PF,355.0405579
0,600,Round,0,PF,600
0.00003,600,Round,0,PF,448.1818848
